1652778,95.00,94.84,94.96,3.90,20.88,False
1653778,95.00,94.88,94.96,3.76,20.88,False
1654778,95.00,94.88,94.96,3.76,20.88,False
1655778,95.00,94.92,94.96,3.61,20.88,False
1656778,95.00,94.92,94.99,3.61,20.13,False
1657778,95.00,94.96,94.92,3.47,21.64,False
1658778,95.00,94.96,94.96,3.47,20.88,False
1659778,95.00,95.03,94.96,3.17,20.88,False
1660778,95.00,95.03,95.03,3.16,19.37,False
1661778,95.00,95.07,94.99,3.01,20.13,False
1662778,95.00,95.11,94.96,2.86,20.88,False
1663778,95.00,95.11,94.99,2.85,20.13,False
1664778,95.00,95.18,94.96,2.54,20.88,False
1665778,95.00,95.14,94.96,2.68,20.88,False
1666778,95.00,95.18,94.96,2.52,20.88,False
1667778,95.00,95.18,94.96,2.51,20.88,False
1668778,95.00,95.22,94.99,2.35,20.13,False
1669778,95.00,95.26,94.99,2.19,20.13,False
1670778,95.00,95.30,95.03,2.02,19.37,False
1671778,95.00,95.30,94.96,2.00,20.88,False
1672778,95.00,95.30,94.96,1.99,20.88,False
1673778,95.00,95.30,94.99,1.97,20.12,False
1674778,95.00,95.33,94.96,1.81,20.88,False
1675778,95.00,95.33,94.99,1.79,20.13,False
1676778,95.00,95.30,94.99,1.92,20.13,False
1677778,95.00,95.30,94.99,1.91,20.13,False
1678778,95.00,95.30,94.99,1.90,20.13,False
1679778,95.00,95.33,94.99,1.73,20.13,False
1680778,95.00,95.30,94.99,1.86,20.13,False
1681778,95.00,95.26,94.99,2.00,20.13,False
1682778,95.00,95.26,95.03,1.99,19.37,False
1683778,95.00,95.26,94.99,1.98,20.12,False
1684778,95.00,95.30,94.96,1.82,20.88,False
1685778,95.00,95.26,94.99,1.95,20.13,False
1686778,95.00,95.30,94.99,1.79,20.13,False
1687778,95.00,95.33,94.99,1.62,20.13,False
1688778,95.00,95.37,94.99,1.45,20.13,False
1689778,95.00,95.45,94.99,1.13,20.13,False
1690778,95.00,95.37,94.99,1.40,20.13,False
1691778,95.00,95.41,95.03,1.24,19.37,False
1692778,95.00,95.41,94.99,1.21,20.13,False
1693778,95.00,95.33,94.99,1.49,20.13,False
1694778,95.00,95.37,94.99,1.33,20.13,False
1695778,95.00,95.30,95.03,1.61,19.37,False
1696778,95.00,95.30,94.99,1.60,20.12,False
1697778,95.00,95.30,94.96,1.59,20.88,False
1698778,95.00,95.33,94.99,1.42,20.12,False
1699778,95.00,95.30,95.03,1.55,19.37,False
1700778,95.00,95.30,94.96,1.54,20.88,False
1701778,95.00,95.30,94.99,1.53,20.13,False
1702778,95.00,95.33,94.99,1.36,20.13,False
1703778,95.00,95.33,94.99,1.34,20.13,False
1704778,95.00,95.41,94.99,1.03,20.13,False
1705778,95.00,95.37,94.99,1.15,20.13,False
1706778,95.00,95.37,94.99,1.13,20.13,False
1707778,95.00,95.33,94.99,1.26,20.13,False
1708778,95.00,95.33,94.99,1.25,20.13,False
1709778,95.00,95.37,94.99,1.08,20.13,False
1710778,95.00,95.37,95.03,1.06,19.37,False
1711778,95.00,95.41,94.96,0.89,20.88,False
1712778,95.00,95.41,94.99,0.87,20.13,False
1713778,95.00,95.45,95.03,0.70,19.37,False
1714778,95.00,95.41,94.99,0.82,20.12,False
1715778,95.00,95.37,94.99,0.96,20.12,False
1716778,95.00,95.33,94.99,1.09,20.12,False
1717778,95.00,95.37,94.96,0.93,20.88,False
1718778,95.00,95.37,94.99,0.91,20.12,False
1719778,95.00,95.26,94.96,1.34,20.88,False
1720778,95.00,95.33,94.96,1.04,20.88,False
1721778,95.00,95.26,94.99,1.31,20.13,False
1722778,95.00,95.26,94.96,1.30,20.88,False
1723778,95.00,95.26,94.99,1.29,20.13,False
1724778,95.00,95.18,94.96,1.58,20.88,False
1725778,95.00,95.18,94.96,1.58,20.88,False
1726778,95.00,95.14,94.92,1.72,21.64,False
1727778,95.00,95.07,94.92,2.01,21.64,False
1728778,95.00,95.03,94.92,2.16,21.64,False
1729778,95.00,94.99,94.92,2.31,21.64,False
1730778,95.00,94.99,94.92,2.32,21.64,False
1731778,95.00,94.96,94.92,2.47,21.64,False
1732778,95.00,94.92,94.96,2.62,20.88,False
1733778,95.00,94.92,94.92,2.63,21.64,False
1734778,95.00,94.88,94.96,2.78,20.88,False
1735778,95.00,94.88,94.96,2.79,20.88,False
1736778,95.00,94.96,94.96,2.50,20.88,False
1737778,95.00,94.96,94.92,2.50,21.64,False
1738778,95.00,94.92,94.92,2.65,21.64,False
1739778,95.00,94.96,94.92,2.51,21.64,False
1740778,95.00,94.99,94.92,2.36,21.64,False
1741778,95.00,94.96,94.92,2.50,21.64,False
1742778,95.00,94.96,94.92,2.51,21.64,False
1743778,95.00,94.99,94.92,2.36,21.64,False
1744778,95.00,94.99,94.92,2.36,21.64,False
1745778,95.00,94.99,94.96,2.36,20.88,False
1746778,95.00,95.03,94.96,2.21,20.88,False
1747778,95.00,95.03,94.92,2.20,21.64,False
1748778,95.00,94.99,94.99,2.35,20.13,False
1749778,95.00,94.96,94.96,2.50,20.88,False
1750778,95.00,94.96,94.96,2.51,20.88,False
1751778,95.00,94.96,94.92,2.51,21.64,False
1752778,95.00,94.92,94.96,2.66,20.88,False
1753778,95.00,94.92,94.92,2.67,21.64,False
1754778,95.00,94.88,94.88,2.82,22.39,False
1755778,95.00,94.92,94.99,2.69,20.13,False
1756778,95.00,94.88,94.96,2.83,20.88,False
1757778,95.00,94.88,94.96,2.84,20.88,False
1758778,95.00,94.92,94.92,2.70,21.64,False
1759778,95.00,94.92,94.96,2.70,20.88,False
1760778,95.00,94.92,94.92,2.71,21.64,False
1761778,95.00,94.92,94.96,2.71,20.88,False
1762778,95.00,94.96,94.96,2.56,20.88,False
1763778,95.00,94.99,94.96,2.41,20.88,False
1764778,95.00,94.99,94.99,2.41,20.13,False
1765778,95.00,95.03,94.96,2.26,20.88,False
1766778,95.00,94.99,95.03,2.41,19.37,False
1767778,95.00,94.99,94.99,2.41,20.13,False
1768778,95.00,95.03,94.99,2.26,20.13,False
1769778,95.00,95.07,94.99,2.11,20.13,False
1770778,95.00,95.03,94.96,2.25,20.88,False
1771778,95.00,95.07,94.99,2.10,20.13,False
1772778,95.00,95.07,94.99,2.09,20.13,False
1773778,95.00,95.07,95.03,2.09,19.37,False
1774778,95.00,95.11,94.96,1.94,20.88,False
1775778,95.00,95.11,94.99,1.93,20.13,False
1776778,95.00,95.14,94.99,1.77,20.13,False
1777778,95.00,95.14,94.99,1.76,20.13,False
1778778,95.00,95.14,94.99,1.76,20.13,False
1779778,95.00,95.18,94.99,1.60,20.13,False
1780778,95.00,95.18,94.99,1.59,20.13,False
1781778,95.00,95.18,94.99,1.58,20.13,False
1782778,95.00,95.22,94.99,1.42,20.13,False
1783778,95.00,95.22,94.99,1.40,20.13,False
1784778,95.00,95.22,94.99,1.39,20.13,False
1785778,95.00,95.26,94.99,1.23,20.13,False
1786778,95.00,95.26,95.03,1.22,19.37,False
1787778,95.00,95.30,94.99,1.05,20.13,False
1788778,95.00,95.26,94.99,1.19,20.13,False
1789778,95.00,95.30,95.07,1.03,18.61,False
1790778,95.00,95.22,95.03,1.31,19.36,False
1791778,95.00,95.22,94.99,1.30,20.12,False
1792778,95.00,95.22,94.99,1.29,20.12,False
1793778,95.00,95.18,95.03,1.43,19.36,False
1794778,95.00,95.14,95.03,1.57,19.36,False
1795778,95.00,95.11,95.03,1.72,19.35,False
1796778,95.00,95.18,95.07,1.42,18.59,False
1797778,95.00,95.18,94.99,1.40,20.10,False
1798778,95.00,95.14,95.03,1.54,19.34,False
1799778,95.00,95.14,95.03,1.54,19.34,False
1800778,95.00,95.14,95.03,1.53,19.34,False
1801778,95.00,95.07,95.07,1.82,18.57,False
1802778,95.00,95.07,95.03,1.83,19.33,False
1803778,95.00,94.96,94.99,2.27,20.08,False
1804778,95.00,94.96,95.03,2.29,19.32,False
1805778,95.00,94.96,94.99,2.29,20.08,False
1806778,95.00,94.92,95.03,2.44,19.32,False
1807778,95.00,94.96,95.07,2.30,18.56,False
1808778,95.00,94.96,95.03,2.30,19.31,False
1809778,95.00,94.92,95.03,2.45,19.31,False
1810778,95.00,94.92,94.99,2.46,20.06,False
1811778,95.00,94.96,94.99,2.31,20.07,False
1812778,95.00,94.96,95.03,2.31,19.31,False
1813778,95.00,94.92,94.99,2.46,20.06,False
1814778,95.00,94.92,95.03,2.47,19.30,False
1815778,95.00,94.99,95.03,2.17,19.30,False
1816778,95.00,94.99,94.99,2.17,20.06,False
1817778,95.00,95.03,95.03,2.02,19.30,False
1818778,95.00,95.03,94.96,2.01,20.81,False
1819778,95.00,94.99,94.99,2.16,20.06,False
1820778,95.00,95.03,94.99,2.02,20.06,False
1821778,95.00,94.99,94.99,2.16,20.06,False
1822778,95.00,94.99,94.99,2.16,20.06,False
1823778,95.00,94.99,94.99,2.16,20.06,False
1824778,95.00,94.99,94.99,2.16,20.06,False
1825778,95.00,94.99,95.03,2.16,19.30,False
1826778,95.00,94.99,94.96,2.16,20.82,False
1827778,95.00,95.07,94.99,1.87,20.06,False
1828778,95.00,95.07,94.99,1.86,20.06,False
1829778,95.00,95.07,95.03,1.85,19.31,False
1830778,95.00,95.07,94.99,1.85,20.06,False
1831778,95.00,95.11,94.99,1.70,20.06,False
1832778,95.00,95.11,94.99,1.69,20.06,False
1833778,95.00,95.11,95.03,1.68,19.31,False
1834778,95.00,95.14,95.03,1.53,19.30,False
1835778,95.00,95.14,94.99,1.52,20.06,False
1836778,95.00,95.14,94.96,1.51,20.82,False
1837778,95.00,95.14,94.99,1.50,20.06,False
1838778,95.00,95.18,94.99,1.35,20.06,False
1839778,95.00,95.11,94.99,1.63,20.06,False
1840778,95.00,95.14,95.03,1.48,19.31,False
1841778,95.00,95.14,95.03,1.47,19.30,False
1842778,95.00,95.18,95.07,1.32,18.54,False
1843778,95.00,95.14,94.99,1.45,20.05,False
1844778,95.00,95.14,95.03,1.45,19.29,False
1845778,95.00,95.11,94.99,1.59,20.05,False
1846778,95.00,95.11,94.99,1.59,20.05,False
1847778,95.00,95.11,95.03,1.58,19.29,False
1848778,95.00,95.07,95.03,1.73,19.29,False
1849778,95.00,95.07,95.03,1.73,19.29,False
1850778,95.00,95.07,94.99,1.72,20.04,False
1851778,95.00,95.07,94.99,1.72,20.04,False
1852778,95.00,95.11,95.07,1.57,18.52,False
1853778,95.00,95.03,95.07,1.86,18.52,False
1854778,95.00,95.07,95.03,1.71,19.27,False
1855778,95.00,95.11,95.07,1.56,18.51,False
1856778,95.00,95.03,95.03,1.85,19.26,False
1857778,95.00,95.07,95.03,1.70,19.26,False
1858778,95.00,95.11,95.07,1.55,18.49,False
1859778,95.00,95.07,95.03,1.69,19.25,False
1860778,95.00,95.11,95.03,1.54,19.24,False
1861778,95.00,95.03,95.03,1.83,19.24,False
1862778,95.00,94.99,95.03,1.98,19.24,False
1863778,95.00,94.96,95.07,2.14,18.47,False
1864778,95.00,94.88,95.03,2.44,19.23,False
1865778,95.00,94.88,94.99,2.45,19.98,False
1866778,95.00,94.80,94.99,2.76,19.98,False
1867778,95.00,94.77,94.96,2.93,20.74,False
1868778,95.00,94.69,94.96,3.24,20.75,False
1869778,95.00,94.69,94.92,3.26,21.51,False
1870778,95.00,94.69,94.99,3.28,20.00,False
1871778,95.00,94.65,94.96,3.44,20.76,False
1872778,95.00,94.62,94.96,3.61,20.77,False
1873778,95.00,94.58,94.96,3.78,20.77,False
1874778,95.00,94.54,94.96,3.96,20.77,False
1875778,95.00,94.54,94.99,3.98,20.02,False
1876778,95.00,94.50,94.96,4.16,20.78,False
1877778,95.00,94.54,94.92,4.04,21.54,False
1878778,95.00,94.54,94.96,4.06,20.79,False
1879778,95.00,94.50,94.96,4.23,20.80,False
1880778,95.00,94.43,94.88,4.55,22.32,False
1881778,95.00,94.31,94.92,5.04,21.57,False
1882778,95.00,94.35,94.88,4.93,22.34,False
1883778,95.00,94.35,94.88,4.96,22.35,False
1884778,95.00,94.31,94.92,5.14,21.60,False
1885778,95.00,94.35,94.88,5.03,22.37,False
1886778,95.00,94.43,94.88,4.76,22.38,False
1887778,95.00,94.39,94.92,4.93,21.64,False
1888778,95.00,94.39,94.92,4.97,21.64,False
1889778,95.00,94.47,94.92,4.70,21.64,False
1890778,95.00,94.47,94.92,4.72,21.64,False
1891778,95.00,94.43,94.96,4.90,20.88,False
1892778,95.00,94.50,94.96,4.63,20.88,False
1893778,95.00,94.50,94.96,4.65,20.88,False
1894778,95.00,94.47,94.88,4.82,22.39,False
1895778,95.00,94.50,94.92,4.70,21.64,False
1896778,95.00,94.54,94.99,4.57,20.13,False
1897778,95.00,94.50,94.92,4.74,21.64,False
1898778,95.00,94.58,94.96,4.47,20.88,False
1899778,95.00,94.62,94.92,4.34,21.64,False
1900778,95.00,94.65,94.96,4.20,20.88,False
1901778,95.00,94.69,94.99,4.07,20.13,False
1902778,95.00,94.77,94.92,3.78,21.64,False
1903778,95.00,94.77,94.99,3.79,20.13,False
1904778,95.00,94.80,94.99,3.65,20.13,False
1905778,95.00,94.80,94.96,3.65,20.88,False
1906778,95.00,94.92,94.96,3.22,20.88,False
1907778,95.00,94.84,94.99,3.51,20.13,False
1908778,95.00,94.80,94.99,3.67,20.13,False
1909778,95.00,94.77,94.96,3.84,20.88,False
1910778,95.00,94.69,94.96,4.15,20.88,False
1911778,95.00,94.65,94.99,4.32,20.13,False
1912778,95.00,94.62,94.96,4.49,20.88,False
1913778,95.00,94.58,94.92,4.66,21.64,False
1914778,95.00,94.58,94.96,4.69,20.88,False
1915778,95.00,94.62,94.96,4.56,20.88,False
1916778,95.00,94.65,94.96,4.43,20.88,False
1917778,95.00,94.65,94.99,4.44,20.13,False
1918778,95.00,94.65,94.96,4.46,20.88,False
1919778,95.00,94.73,94.96,4.18,20.88,False
1920778,95.00,94.77,94.96,4.03,20.88,False
1921778,95.00,94.77,94.99,4.04,20.13,False
1922778,95.00,94.84,94.96,3.75,20.88,False
1923778,95.00,94.84,94.96,3.75,20.88,False
1924778,95.00,94.88,94.99,3.61,20.13,False
1925778,95.00,94.88,94.92,3.62,21.64,False
1926778,95.00,94.92,94.96,3.47,20.88,False
1927778,95.00,94.92,94.99,3.47,20.13,False
1928778,95.00,94.96,94.99,3.33,20.13,False
1929778,95.00,94.92,94.96,3.48,20.88,False
1930778,95.00,94.96,94.96,3.33,20.88,False
1931778,95.00,94.99,94.96,3.18,20.88,False
1932778,95.00,94.96,94.96,3.33,20.88,False
1933778,95.00,94.99,94.96,3.19,20.88,False
1934778,95.00,95.07,94.92,2.88,21.64,False
1935778,95.00,95.11,94.99,2.72,20.13,False
1936778,95.00,95.14,94.96,2.57,20.88,False
1937778,95.00,95.14,94.99,2.55,20.13,False
1938778,95.00,95.18,94.96,2.40,20.88,False
1939778,95.00,95.18,94.96,2.39,20.88,False
1940778,95.00,95.14,94.96,2.53,20.88,False
1941778,95.00,95.22,94.99,2.22,20.13,False
1942778,95.00,95.22,94.96,2.21,20.88,False
1943778,95.00,95.26,94.96,2.05,20.88,False
1944778,95.00,95.26,94.96,2.03,20.88,False
1945778,95.00,95.37,94.96,1.57,20.88,False
1946778,95.00,95.37,94.99,1.54,20.13,False
1947778,95.00,95.37,95.03,1.52,19.37,False
1948778,95.00,95.45,94.99,1.20,20.13,False
1949778,95.00,95.45,94.96,1.17,20.88,False
1950778,95.00,95.45,94.96,1.15,20.88,False
1951778,95.00,95.41,94.99,1.28,20.13,False
1952778,95.00,95.37,95.03,1.41,19.37,False
1953778,95.00,95.33,94.99,1.54,20.12,False
1954778,95.00,95.30,94.99,1.68,20.12,False
1955778,95.00,95.30,95.03,1.67,19.37,False
1956778,95.00,95.33,95.03,1.51,19.36,False
1957778,95.00,95.33,94.99,1.48,20.12,False
1958778,95.00,95.26,94.99,1.77,20.12,False
1959778,95.00,95.37,95.03,1.31,19.36,False
1960778,95.00,95.37,94.99,1.28,20.12,False
1961778,95.00,95.37,95.03,1.27,19.36,False
1962778,95.00,95.37,94.99,1.25,20.11,False
1963778,95.00,95.41,95.07,1.08,18.60,False
1964778,95.00,95.41,94.99,1.05,20.11,False
1965778,95.00,95.45,94.99,0.89,20.11,False
1966778,95.00,95.41,95.03,1.01,19.35,False
1967778,95.00,95.41,94.99,0.99,20.11,False
1968778,95.00,95.45,95.07,0.82,18.59,False
1969778,95.00,95.45,95.07,0.80,18.58,False
1970778,95.00,95.45,94.99,0.77,20.09,False
1971778,95.00,95.37,94.99,1.05,20.09,False
1972778,95.00,95.37,95.03,1.04,19.34,False
1973778,95.00,95.33,94.99,1.17,20.09,False
1974778,95.00,95.33,94.99,1.16,20.09,False
1975778,95.00,95.33,94.99,1.14,20.09,False
1976778,95.00,95.30,94.99,1.27,20.09,False
1977778,95.00,95.26,95.03,1.41,19.33,False
1978778,95.00,95.22,95.03,1.55,19.33,False
1979778,95.00,95.18,95.07,1.69,18.57,False
1980778,95.00,95.11,95.03,1.99,19.32,False
1981778,95.00,95.07,95.03,2.14,19.32,False
1982778,95.00,95.07,94.99,2.14,20.07,False
1983778,95.00,95.03,95.03,2.28,19.32,False
1984778,95.00,95.03,94.99,2.28,20.07,False
1985778,95.00,95.03,94.99,2.28,20.07,False
1986778,95.00,95.03,95.07,2.28,18.55,False
1987778,95.00,94.99,95.03,2.43,19.31,False
1988778,95.00,94.99,94.99,2.43,20.06,False
1989778,95.00,95.03,95.03,2.28,19.30,False
1990778,95.00,95.03,95.03,2.28,19.30,False
1991778,95.00,95.03,94.99,2.28,20.06,False
1992778,95.00,95.07,95.03,2.13,19.30,False
1993778,95.00,95.07,95.03,2.12,19.30,False
1994778,95.00,95.11,94.99,1.97,20.05,False
1995778,95.00,95.07,95.03,2.11,19.29,False
1996778,95.00,95.07,94.99,2.11,20.05,False
1997778,95.00,95.07,94.99,2.10,20.05,False
1998778,95.00,95.07,95.03,2.10,19.29,False
1999778,95.00,95.07,94.99,2.10,20.05,False
2000778,95.00,95.07,95.03,2.09,19.29,False
2001778,95.00,95.07,95.03,2.09,19.29,False
2002778,95.00,95.03,95.03,2.24,19.28,False
2003778,95.00,95.03,94.99,2.24,20.04,False
2004778,95.00,95.07,94.99,2.09,20.04,False
2005778,95.00,95.03,95.03,2.23,19.28,False
2006778,95.00,95.07,95.03,2.08,19.28,False
2007778,95.00,95.03,95.03,2.22,19.27,False
2008778,95.00,95.07,94.99,2.08,20.03,False
2009778,95.00,95.11,94.99,1.92,20.03,False
2010778,95.00,95.07,94.99,2.06,20.03,False
2011778,95.00,95.11,94.99,1.91,20.03,False
2012778,95.00,95.11,94.99,1.90,20.03,False
2013778,95.00,95.07,94.99,2.05,20.03,False
2014778,95.00,95.11,94.99,1.90,20.03,False
2015778,95.00,95.14,94.99,1.74,20.03,False
2016778,95.00,95.11,94.96,1.88,20.79,False
2017778,95.00,95.11,95.03,1.88,19.28,False
2018778,95.00,95.11,94.99,1.87,20.04,False
2019778,95.00,95.14,94.99,1.72,20.04,False
2020778,95.00,95.14,94.99,1.71,20.04,False
2021778,95.00,95.18,94.99,1.55,20.04,False
2022778,95.00,95.22,94.99,1.39,20.04,False
2023778,95.00,95.26,94.99,1.22,20.04,False
2024778,95.00,95.26,94.99,1.21,20.04,False
2025778,95.00,95.26,95.03,1.19,19.28,False
2026778,95.00,95.30,95.03,1.03,19.28,False
2027778,95.00,95.30,94.99,1.01,20.03,False
2028778,95.00,95.33,95.03,0.85,19.28,False
2029778,95.00,95.37,94.99,0.68,20.03,False
2030778,95.00,95.33,94.99,0.81,20.03,False
2031778,95.00,95.33,94.99,0.79,20.03,False
2032778,95.00,95.33,94.96,0.78,20.79,False
2033778,95.00,95.30,94.99,0.91,20.04,False
2034778,95.00,95.30,94.99,0.90,20.04,False
2035778,95.00,95.30,94.99,0.88,20.04,False
2036778,95.00,95.26,95.03,1.02,19.28,False
2037778,95.00,95.26,95.03,1.01,19.28,False
2038778,95.00,95.26,94.99,1.00,20.03,False
2039778,95.00,95.26,94.99,0.98,20.04,False
2040778,95.00,95.22,95.03,1.12,19.28,False
2041778,95.00,95.14,94.99,1.41,20.03,False
2042778,95.00,95.11,94.96,1.56,20.79,False
2043778,95.00,95.07,94.96,1.71,20.80,False
2044778,95.00,94.99,94.92,2.01,21.56,False
2045778,95.00,94.99,94.96,2.01,20.81,False
2046778,95.00,94.96,94.96,2.16,20.81,False
2047778,95.00,94.96,94.96,2.17,20.82,False
2048778,95.00,94.92,94.96,2.32,20.82,False
2049778,95.00,94.99,94.96,2.03,20.83,False
2050778,95.00,94.92,94.99,2.32,20.07,False
2051778,95.00,94.92,94.99,2.33,20.07,False
2052778,95.00,94.92,95.03,2.34,19.31,False
2053778,95.00,94.96,95.03,2.19,19.31,False
2054778,95.00,94.88,95.03,2.49,19.31,False
2055778,95.00,94.92,95.03,2.35,19.31,False
2056778,95.00,94.92,95.03,2.35,19.30,False
2057778,95.00,94.88,95.03,2.51,19.30,False
2058778,95.00,94.84,95.03,2.67,19.30,False
2059778,95.00,94.88,95.03,2.53,19.29,False
2060778,95.00,94.84,95.03,2.68,19.29,False
2061778,95.00,94.88,95.03,2.54,19.29,False
2062778,95.00,94.88,95.03,2.54,19.28,False
2063778,95.00,94.88,95.03,2.55,19.28,False
2064778,95.00,94.92,94.99,2.41,20.04,False
2065778,95.00,94.96,95.03,2.26,19.28,False
2066778,95.00,94.92,95.07,2.41,18.52,False
2067778,95.00,94.92,94.99,2.41,20.03,False
2068778,95.00,94.88,94.99,2.57,20.03,False
2069778,95.00,94.92,95.03,2.43,19.27,False
2070778,95.00,94.88,94.99,2.58,20.02,False
2071778,95.00,94.92,95.03,2.44,19.27,False
2072778,95.00,94.88,94.99,2.59,20.02,False
2073778,95.00,94.92,95.03,2.45,19.26,False
2074778,95.00,94.92,95.03,2.45,19.26,False
2075778,95.00,94.92,95.03,2.45,19.26,False
2076778,95.00,94.92,95.03,2.46,19.25,False
2077778,95.00,94.92,94.99,2.46,20.01,False
2078778,95.00,94.92,95.03,2.46,19.25,False
2079778,95.00,94.88,95.03,2.62,19.25,False
2080778,95.00,94.92,95.03,2.48,19.25,False
2081778,95.00,94.96,95.03,2.33,19.24,False
2082778,95.00,94.92,94.99,2.48,20.00,False
2083778,95.00,94.88,94.99,2.63,20.00,False
2084778,95.00,94.88,94.96,2.64,20.76,False
2085778,95.00,94.92,94.99,2.50,20.00,False
2086778,95.00,94.88,94.99,2.65,20.00,False
2087778,95.00,94.92,94.96,2.51,20.76,False
2088778,95.00,94.88,95.03,2.66,19.25,False
2089778,95.00,94.84,94.99,2.82,20.01,False
2090778,95.00,94.84,94.96,2.83,20.77,False
2091778,95.00,94.84,94.99,2.84,20.01,False
2092778,95.00,94.77,94.99,3.14,20.01,False
2093778,95.00,94.80,95.03,3.01,19.25,False
2094778,95.00,94.77,94.96,3.17,20.77,False
2095778,95.00,94.77,95.03,3.18,19.26,False
2096778,95.00,94.80,95.03,3.05,19.25,False
2097778,95.00,94.80,94.99,3.05,20.01,False
2098778,95.00,94.77,94.96,3.21,20.77,False
2099778,95.00,94.80,94.96,3.08,20.77,False
2100778,95.00,94.77,94.99,3.23,20.02,False
2101778,95.00,94.80,94.96,3.10,20.78,False
2102778,95.00,94.80,94.96,3.11,20.78,False
2103785,95.00,94.80,94.96,3.12,20.79,False
2104778,95.00,94.80,94.96,3.13,20.79,False
2105778,95.00,94.77,94.96,3.28,20.79,False
2106778,95.00,94.77,94.96,3.30,20.80,False
2107778,95.00,94.77,94.96,3.31,20.80,False
2108778,95.00,94.73,94.96,3.47,20.81,False
2109778,95.00,94.73,94.92,3.49,21.57,False
2110778,95.00,94.73,94.96,3.50,20.82,False
2111778,95.00,94.73,94.92,3.52,21.58,False
2112778,95.00,94.73,94.88,3.53,22.35,False
2113778,95.00,94.77,94.92,3.39,21.60,False
2114778,95.00,94.77,94.92,3.40,21.61,False
2115778,95.00,94.80,94.88,3.26,22.38,False
2116778,95.00,94.80,94.92,3.27,21.63,False
2117778,95.00,94.80,94.92,3.28,21.63,False
2118778,95.00,94.84,94.92,3.14,21.63,False
2119778,95.00,94.88,94.96,3.00,20.88,False
2120778,95.00,94.92,94.96,2.85,20.88,False
2121778,95.00,94.92,94.92,2.85,21.64,False
2122778,95.00,94.96,94.96,2.70,20.88,False
2123778,95.00,94.92,94.92,2.85,21.64,False
2124778,95.00,94.92,94.92,2.86,21.64,False
2125778,95.00,94.92,94.92,2.86,21.64,False
2126778,95.00,94.88,94.96,3.02,20.88,False
2127778,95.00,94.84,94.96,3.18,20.88,False
2128778,95.00,94.80,94.92,3.34,21.64,False
2129778,95.00,94.84,94.96,3.20,20.88,False
2130778,95.00,94.84,94.96,3.21,20.88,False
2131778,95.00,94.88,94.96,3.06,20.88,False
2132778,95.00,94.80,94.96,3.36,20.88,False
2133778,95.00,94.77,94.96,3.53,20.88,False
2134778,95.00,94.69,94.96,3.84,20.88,False
2135778,95.00,94.73,94.96,3.72,20.88,False
2136778,95.00,94.73,94.92,3.73,21.64,False
2137778,95.00,94.77,94.88,3.59,22.39,False
2138778,95.00,94.73,94.96,3.75,20.88,False
2139778,95.00,94.73,94.92,3.77,21.64,False
2140778,95.00,94.77,94.96,3.63,20.88,False
2141778,95.00,94.73,94.99,3.79,20.13,False
2142778,95.00,94.73,94.96,3.81,20.88,False
2143778,95.00,94.84,94.99,3.37,20.13,False
2144778,95.00,94.84,94.99,3.37,20.13,False
2145778,95.00,94.88,94.99,3.23,20.13,False
2146778,95.00,94.92,95.03,3.08,19.37,False
2147778,95.00,94.92,94.96,3.08,20.88,False
2148778,95.00,94.96,95.03,2.94,19.37,False
2149778,95.00,94.96,94.99,2.93,20.12,False
2150778,95.00,94.92,95.03,3.09,19.36,False
2151778,95.00,94.99,94.99,2.80,20.12,False
2152778,95.00,94.96,94.99,2.94,20.12,False
2153778,95.00,94.96,94.99,2.94,20.12,False
2154778,95.00,94.99,95.03,2.80,19.36,False
2155778,95.00,94.96,95.03,2.94,19.36,False
2156778,95.00,94.99,94.96,2.80,20.87,False
2157778,95.00,94.96,95.03,2.94,19.36,False
2158778,95.00,94.99,94.99,2.80,20.12,False
2159778,95.00,94.99,95.03,2.80,19.36,False
2160778,95.00,95.03,94.99,2.65,20.11,False
2161778,95.00,95.07,94.99,2.49,20.11,False
2162778,95.00,95.07,95.03,2.49,19.36,False
2163778,95.00,95.11,95.03,2.33,19.35,False
2164778,95.00,95.11,95.03,2.33,19.35,False
2165778,95.00,95.14,95.03,2.17,19.35,False
2166778,95.00,95.18,95.07,2.01,18.58,False
2167778,95.00,95.18,94.99,2.00,20.10,False
2168778,95.00,95.14,95.03,2.14,19.34,False
2169778,95.00,95.14,95.03,2.13,19.33,False
2170778,95.00,95.18,95.03,1.98,19.33,False
2171778,95.00,95.22,95.03,1.82,19.33,False
2172778,95.00,95.18,95.03,1.95,19.33,False
2173778,95.00,95.18,95.03,1.94,19.32,False
2174778,95.00,95.18,95.03,1.94,19.32,False
2175778,95.00,95.18,95.03,1.93,19.32,False
2176778,95.00,95.18,95.03,1.92,19.31,False
2177778,95.00,95.18,95.03,1.91,19.31,False
2178778,95.00,95.18,95.03,1.90,19.31,False
2179778,95.00,95.30,95.07,1.44,18.54,False
2180778,95.00,95.26,95.07,1.57,18.54,False
2181778,95.00,95.26,95.03,1.56,19.29,False
2182778,95.00,95.30,95.03,1.39,19.29,False
2183778,95.00,95.30,95.07,1.38,18.52,False
2184778,95.00,95.33,95.07,1.21,18.52,False
2185778,95.00,95.33,95.07,1.19,18.51,False
2186778,95.00,95.30,95.03,1.32,19.26,False
2187778,95.00,95.30,95.07,1.31,18.50,False
2188778,95.00,95.30,95.03,1.30,19.25,False
2189778,95.00,95.30,95.07,1.28,18.49,False
